family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
DATA,RUH,M1,pif_backed,M,False,1,5125.716008621109,0.4281505451855259,2562.8580043105544
FIN,JED,M1,semigov,F,True,1,5109.449587230018,0.4415141955085621,2554.724793615009
HEALTH,TAB,IC5,private,F,True,1,5098.262548448989,0.27920925374120487,2549.1312742244945
SWE,RUH,IC5,private,M,True,5,5082.353776398902,0.1656528170347979,2541.176888199451
SWE,EST,IC4,private,M,True,5,5069.594078788216,0.30086825626968866,2534.797039394108
EDU,RUH,D1,public,M,True,1,5060.514988793862,0.35612503314905486,2530.257494396931
HEALTH,ASR,M4,semigov,M,True,1,5041.937301020538,0.19803377218656895,2520.968650510269
CUSTOMER,RUH,IC4,private,F,True,4,5041.2959332366945,0.5337025463706807,2520.6479666183473
EDU,EST,IC4,public,F,True,5,5038.0364619799175,0.38925409923378923,2519.0182309899587
FIN,JED,IC2,private,F,True,1,5033.831640806062,0.36076417544506495,2516.915820403031
FIN,RUH,IC5,public,M,True,3,5032.632840605901,0.30392156565607537,2516.3164203029505
SWE,JAZ,IC4,public,M,True,1,5006.47412050891,0.2823330545717374,2503.237060254455
HEALTH,RUH,IC2,private,F,True,1,4994.735291923718,0.42665081020112267,2497.367645961859
FIN,JAZ,IC2,private,F,True,2,4994.347344681032,0.5539295674934328,2497.173672340516
HR,MAK,IC5,semigov,F,True,1,4988.818719265331,0.18397844918221662,2494.4093596326657
HEALTH,RUH,M4,pif_backed,M,False,1,4983.590948117275,0.3617709274592488,2491.7954740586374
ENG_MECH,EST,IC3,public,M,True,1,4943.74799821164,0.5822375109108333,2471.87399910582
FIN,JAZ,M1,public,M,True,1,4931.4534831714955,0.28897631362544735,2465.7267415857477
HEALTH,ASR,IC5,startup,M,True,1,4931.032985100643,0.34726307369925996,2465.5164925503213
DESIGN,EST,IC2,private,M,True,2,4920.573547090773,0.32800598190518065,2460.2867735453865
HEALTH,JED,M1,public,F,True,1,4908.886417018559,0.2514462051920492,2454.4432085092794
OPS,NJR,IC3,pif_backed,F,True,1,4899.321154259389,0.2602714300742165,2449.6605771296945
HEALTH,MAK,IC3,semigov,F,True,2,4898.962905308624,0.3771795020425524,2449.481452654312
ENG_ELEC,JAZ,IC4,pif_backed,M,False,1,4894.647777584705,0.5539233039848889,2447.3238887923526
MARKETING,MAD,M3,public,F,False,1,4891.262027961007,3.058769661613682,2445.6310139805037
FIN,JAZ,M2,public,M,True,1,4887.87864470161,0.32309049492926833,2443.939322350805
ENG_ELEC,EST,M2,public,F,True,1,4862.105360378191,0.1662599498637827,2431.0526801890956
FIN,RUH,IC3,public,F,True,1,4845.752558470453,0.37109960309859785,2422.8762792352263
SWE,RUH,IC2,semigov,M,True,2,4841.041694035488,0.37529059563291,2420.520847017744
SWE,ASR,IC3,semigov,M,True,1,4836.49516183713,0.8395214282971379,2418.247580918565
HR,RUH,M4,pif_backed,F,True,1,4827.260277558564,0.44931909004275505,2413.630138779282
FIN,MAD,IC2,semigov,F,True,1,4824.828427325769,0.35182218907483326,2412.4142136628843
CUSTOMER,EST,IC4,startup,M,True,1,4824.567619529798,0.3163111133317567,2412.283809764899
SUPPLY,RUH,D1,private,M,False,1,4820.3858061238625,0.4006816147253289,2410.1929030619312
EDU,RUH,SVP,private,F,True,1,4814.72528325054,0.11064037539980333,2407.36264162527
SWE,JED,IC3,private,M,True,1,4810.692091067587,0.23065169423775944,2405.3460455337936
SWE,RUH,IC3,semigov,M,True,5,4807.862206572199,0.26232242151097457,2403.9311032860996
SALES,RUH,IC5,private,M,True,3,4806.168125958963,0.14931838621928725,2403.0840629794816
LEGAL,ASR,IC4,private,F,True,1,4783.192029796419,0.44773768261309854,2391.5960148982094
EDU,MAK,IC3,private,M,True,1,4772.045862937757,0.45391282874816036,2386.0229314688786
SWE,EST,IC3,private,M,True,3,4765.779819321327,0.4978495174949315,2382.8899096606633
CUSTOMER,EST,M4,private,F,True,1,4763.360245197375,0.1707339522567271,2381.6801225986874
SALES,JED,IC5,pif_backed,F,False,1,4749.140527666377,0.46655120777933895,2374.5702638331886
PM,JED,IC6,public,M,False,1,4739.938531934106,0.6980788617575033,2369.969265967053
CUSTOMER,TAB,D1,semigov,M,True,1,4738.450580095288,0.6973190831959387,2369.225290047644
FIN,ASR,IC4,private,F,True,1,4728.8437758730015,0.7004631514734483,2364.4218879365008
SALES,RUH,IC4,private,F,True,4,4711.317430563216,0.19513331421341001,2355.658715281608
SWE,RUH,M4,semigov,M,True,1,4701.171107375016,0.15232512233326875,2350.585553687508
ENG_MECH,QAS,D1,public,M,True,1,4688.740316808558,0.23397850985270452,2344.370158404279
HEALTH,RUH,IC3,private,F,True,4,4686.5311451248,0.29824218434753597,2343.2655725624
ENG_ELEC,EST,IC4,mnc,F,True,1,4671.202447113828,0.2638361092055798,2335.601223556914
OPS,EST,M1,private,M,True,1,4657.222544961143,0.24513377901471756,2328.6112724805716
DATA,ASR,IC3,semigov,M,True,1,4653.669152944072,0.6057286887412587,2326.834576472036
PM,MAK,M2,public,M,True,1,4647.997445929022,0.31128411642153786,2323.998722964511
FIN,TAB,IC4,private,M,True,1,4646.4154891643375,0.4152415279251002,2323.2077445821687
HEALTH,ASR,M3,private,F,True,1,4638.680300697872,0.5017236679367526,2319.340150348936
DATA,JED,IC3,private,M,True,4,4614.059978760838,0.4098190336020783,2307.029989380419
FIN,RUH,M3,startup,F,False,1,4612.564885909809,0.7520191324576364,2306.2824429549046
HR,QAS,IC4,public,F,True,1,4603.182709900578,0.8519719993351291,2301.591354950289
MARKETING,RUH,IC6,private,F,True,2,4600.406004606726,0.15391466259577696,2300.203002303363
ENG_MECH,RUH,M4,private,M,True,1,4598.271704241095,0.11078254948282659,2299.1358521205475
HEALTH,RUH,D1,private,F,False,2,4595.193272190027,0.5443422139521493,2297.5966360950133
SUPPLY,RUH,IC5,private,F,True,1,4594.979697385282,0.6520974196832016,2297.489848692641
SWE,JAZ,M3,public,M,True,1,4594.217079359358,0.28147288305712825,2297.108539679679
SALES,EST,M1,pif_backed,M,True,1,4586.481570234504,0.1949829701264318,2293.240785117252
SALES,EST,IC3,public,M,True,2,4581.243310344667,0.2879619849123404,2290.6216551723337
HEALTH,RUH,IC3,mnc,F,True,3,4578.060453001962,0.4117779043698894,2289.030226500981
EDU,EST,IC5,semigov,F,True,1,4572.033081632058,0.2640791258114725,2286.016540816029
CUSTOMER,RUH,IC5,semigov,F,True,1,4570.179013515184,0.32029590222529936,2285.089506757592
SALES,EST,M2,private,F,True,1,4551.04882019505,0.24367142900579114,2275.524410097525
MARKETING,RUH,IC4,pif_backed,F,True,1,4544.830816931641,0.2275868459827203,2272.4154084658203
SWE,MAK,IC3,private,M,True,2,4541.178274911552,0.7326939753148745,2270.589137455776
SALES,JED,IC2,startup,M,True,1,4532.600946831146,0.40318236281734093,2266.300473415573
HEALTH,RUH,M3,semigov,F,True,1,4530.85097818481,0.327602715952076,2265.425489092405
HEALTH,RUH,IC5,semigov,F,True,1,4521.308353011695,0.32091740870598073,2260.6541765058473
MARKETING,EST,IC3,private,F,True,3,4519.524459034489,0.2903763019714319,2259.7622295172446
HEALTH,EST,IC4,pif_backed,M,True,2,4507.975242369918,0.21747366570455767,2253.987621184959
EDU,JED,M2,public,F,True,3,4503.896807949858,0.21524077616751272,2251.948403974929
FIN,JED,IC4,private,F,False,2,4487.49411867404,0.6220545689629049,2243.74705933702
MARKETING,RUH,D2,startup,F,False,1,4468.020713176815,0.30105786223827524,2234.0103565884074
ENG_ELEC,JED,IC4,semigov,M,True,2,4462.693378640576,0.18400281918826286,2231.346689320288
CUSTOMER,EST,IC3,semigov,M,True,1,4441.356447274071,0.9698060010058224,2220.6782236370354
DATA,MAD,M1,public,F,True,1,4441.290323525724,0.301176094961982,2220.645161762862
ENG_CIVIL,RUH,IC5,public,M,True,1,4436.351467518451,0.24202590949737748,2218.1757337592253
SWE,EST,IC5,startup,F,True,1,4430.988763478203,0.22521969820586668,2215.4943817391013
SALES,RUH,IC4,private,M,True,9,4426.0542021914025,0.2352091039428361,2213.0271010957013
HR,RUH,IC5,public,M,True,1,4424.451821584584,0.5341747179044654,2212.225910792292
SALES,JED,IC4,pif_backed,M,True,1,4424.327893270088,0.6793979541491394,2212.163946635044
FIN,JED,IC4,mnc,F,True,1,4418.357983084661,0.3008396856734617,2209.1789915423306
HR,RUH,IC4,semigov,M,True,1,4414.571993348647,0.572737473782048,2207.2859966743235
PM,EST,IC3,semigov,F,True,1,4397.891348084529,0.46786334395689055,2198.9456740422647
SWE,EST,M4,semigov,F,False,1,4395.176877910199,0.7928114676135093,2197.5884389550997
SWE,EST,IC3,mnc,F,False,1,4394.823283226018,0.5359199029623678,2197.411641613009
EDU,JAZ,M1,private,M,True,1,4386.836703331083,0.3715270094458618,2193.4183516655416
ENG_MECH,EST,IC4,pif_backed,M,True,2,4386.235604762653,0.5130606432347495,2193.1178023813263
SWE,MAD,IC3,private,F,True,1,4383.205781732419,0.9128608804993504,2191.6028908662097
SWE,EST,IC5,mnc,M,False,2,4379.0637611289985,0.370622383503705,2189.5318805644993
OPS,EST,IC3,private,M,True,3,4377.154545521157,0.314620813905762,2188.5772727605786
LEGAL,EST,IC4,private,F,True,1,4367.4679346126795,0.16740809029561926,2183.7339673063398
HEALTH,JED,IC4,pif_backed,F,True,1,4366.436701111477,0.4150871731056128,2183.2183505557387
HEALTH,JED,M2,semigov,M,True,1,4361.929642727195,0.2869186181187127,2180.9648213635974
PM,JED,IC5,pif_backed,M,True,1,4361.593203460605,0.2313457973285392,2180.7966017303024
FIN,MAK,IC4,semigov,F,True,1,4357.313243060169,0.20361129296824995,2178.6566215300845
FIN,EST,M1,mnc,M,True,1,4352.311757982661,0.25453423160713895,2176.1558789913306
PM,RUH,IC3,private,F,True,1,4349.7508354520905,0.28163430718899396,2174.8754177260453
OPS,EST,IC4,private,M,True,3,4335.153230158753,0.3020723773402108,2167.5766150793766
HEALTH,MAD,IC5,semigov,M,True,1,4326.826805564164,0.37675041910654755,2163.413402782082
OPS,MAD,IC4,semigov,M,False,1,4324.738535231858,0.6643807919943775,2162.369267615929
SWE,JAZ,M1,pif_backed,M,True,1,4319.461059532718,0.49155904464459227,2159.730529766359
DATA,RUH,M1,semigov,M,False,1,4318.170167763404,0.9041750901207255,2159.085083881702
CUSTOMER,JAZ,D2,mnc,M,True,1,4314.467048582606,0.18355346975148515,2157.233524291303
HEALTH,EST,M2,private,M,True,2,4302.547124290811,0.3922650438673768,2151.2735621454053
HEALTH,NJR,M5,public,F,True,1,4300.159379965327,0.21206989459716122,2150.0796899826637
SWE,EST,M4,private,M,False,1,4290.072462654398,0.2824860701551006,2145.036231327199
MARKETING,RUH,IC3,public,F,True,1,4270.011438775762,0.32238204743627397,2135.005719387881
HEALTH,EST,IC4,semigov,M,True,2,4257.137976674608,0.3171720585813972,2128.568988337304
SWE,RUH,IC4,pif_backed,M,True,1,4256.732165036206,0.16193319922583144,2128.366082518103
SWE,EST,M2,public,F,True,1,4256.465103113282,0.154934675349461,2128.232551556641
ENG_ELEC,MAK,IC4,private,M,True,1,4255.839144699916,0.22024066139205772,2127.919572349958
PM,EST,M1,private,M,True,2,4254.253539544859,0.17831867404913138,2127.1267697724297
EDU,RUH,IC6,public,M,True,1,4254.205966674232,0.3646358213623879,2127.102983337116
CUSTOMER,JED,M3,private,F,True,1,4252.865236822494,0.16567447689976703,2126.432618411247
CUSTOMER,RUH,IC4,public,F,True,2,4239.634737784194,0.7947681225297896,2119.817368892097
DATA,EST,M2,private,F,False,1,4226.920735908841,1.2991907661521926,2113.4603679544207
MARKETING,EST,IC3,public,F,True,1,4226.6163657274565,0.5404605417856466,2113.3081828637282
SWE,JAZ,IC4,pif_backed,M,True,1,4225.304309321942,0.3551132626143207,2112.652154660971
HEALTH,EST,IC4,public,M,True,1,4218.857282505145,0.24205078626077828,2109.4286412525726
HEALTH,RUH,M2,semigov,M,True,1,4212.28897973528,0.17252002943277767,2106.14448986764
FIN,TAB,IC4,private,F,True,1,4206.787782818594,0.2106367211951135,2103.393891409297
MARKETING,ASR,M1,private,F,True,1,4198.985094052881,0.30273997755333987,2099.4925470264407
FIN,RUH,M4,semigov,F,True,1,4198.4673760859805,0.09143535714595181,2099.2336880429903
HEALTH,RUH,M1,mnc,M,True,1,4196.813306535823,0.31179939405883894,2098.4066532679117
PM,NJR,IC5,private,F,False,1,4192.756032590341,3.099408517340629,2096.3780162951707
DATA,RUH,IC3,semigov,M,True,1,4189.661003195222,0.2404056066376906,2094.830501597611
HEALTH,JED,IC2,mnc,M,True,1,4189.302486719304,0.35828671319303934,2094.651243359652
CUSTOMER,TAB,M1,startup,F,True,1,4183.453078116569,0.3033435776139944,2091.7265390582843
HEALTH,MAD,IC3,private,M,False,1,4171.522787097765,0.6976035575945067,2085.7613935488826
SALES,NJR,M4,public,M,False,1,4169.346987614035,1.0297188979263208,2084.6734938070176
EDU,RUH,M3,semigov,M,True,1,4169.088126266975,0.18091714484438975,2084.5440631334877
FIN,TAB,M2,private,M,True,1,4168.747822183923,0.2865508461141515,2084.3739110919614
FIN,RUH,IC3,private,F,True,1,4165.599381320544,0.3792463363295103,2082.799690660272
ENG_ELEC,RUH,M1,public,M,False,1,4162.616072380926,1.379580801739441,2081.308036190463
ENG_CIVIL,JED,IC4,pif_backed,M,True,1,4161.2943465823755,0.24302757244553008,2080.6471732911878
HEALTH,RUH,IC3,private,M,True,2,4147.542188502985,0.28601201559218437,2073.7710942514923
SALES,JED,IC5,mnc,M,True,1,4143.45851624854,0.6312802442624008,2071.72925812427
OPS,RUH,IC3,private,M,True,5,4138.3533157844795,0.5024414487539642,2069.1766578922397
MARKETING,RUH,M2,mnc,F,False,1,4137.959317083436,0.38618601262659896,2068.979658541718
SALES,RUH,IC4,startup,M,True,3,4133.81669192442,0.33536645795199815,2066.90834596221
ENG_MECH,NOR,IC3,private,M,True,1,4131.137007368315,0.5588308170952548,2065.5685036841573
OPS,RUH,IC2,mnc,M,True,1,4116.781725011878,0.40963183330085223,2058.390862505939
OPS,RUH,M1,semigov,M,True,1,4103.539387883482,0.2271933833461929,2051.769693941741
SALES,EST,IC2,public,M,True,2,4101.42291524631,0.40613255014832583,2050.711457623155
ENG_MECH,JED,IC5,semigov,M,True,1,4067.616208843603,0.18570161376414868,2033.8081044218015
SALES,RUH,IC4,semigov,M,True,2,4065.8668673630746,0.17597969360336713,2032.9334336815373
OPS,ASR,M2,private,M,True,1,4064.3667667870322,0.24436735359917086,2032.1833833935161
OPS,EST,M1,private,F,True,1,4048.277273356556,0.4652085935326505,2024.138636678278
HEALTH,RUH,IC4,pif_backed,M,True,1,4039.1841067187943,0.3474256938840648,2019.5920533593971
FIN,EST,IC4,private,F,True,2,4038.503540461292,0.4443779462358234,2019.251770230646
LEGAL,NJR,M1,public,M,True,1,4021.267152620403,0.2462555609174525,2010.6335763102015
SALES,ASR,IC3,mnc,F,True,1,4009.7770807928437,0.6712950279726446,2004.8885403964218
FIN,RUH,IC4,private,M,True,5,4000.4157262906447,0.21338578139704797,2000.2078631453223
FIN,NJR,IC5,semigov,F,True,1,3996.1120134156736,0.19206593548189052,1998.0560067078368
HEALTH,RUH,M1,semigov,F,True,1,3990.341664825086,0.20905833664329238,1995.170832412543
DESIGN,MAK,IC1,mnc,F,True,1,3989.6930693248487,0.3523598060813929,1994.8465346624243
EDU,RUH,IC5,public,F,True,3,3975.0385616345916,0.2594081571211045,1987.5192808172958
MARKETING,JED,M3,mnc,M,True,1,3968.8346280187907,0.3513172549686857,1984.4173140093953
OPS,MAK,IC4,private,M,True,2,3965.306881733357,0.25021408864677647,1982.6534408666785
OPS,JED,M2,private,F,True,1,3959.560030742128,0.3782924414195002,1979.780015371064
ENG_ELEC,RUH,IC6,private,M,False,1,3952.6267127691217,0.45693446025581663,1976.3133563845608
EDU,RUH,IC3,public,F,True,3,3950.873087701502,0.3382738177095868,1975.436543850751
OPS,MAK,D1,public,M,True,1,3947.358733699184,0.2027405199499983,1973.679366849592
CUSTOMER,RUH,IC3,mnc,M,True,1,3943.7652312987693,0.6976282861367918,1971.8826156493847
CUSTOMER,RUH,IC3,private,M,True,3,3927.2908403778565,0.6810512495525801,1963.6454201889283
OPS,ASR,IC4,private,M,True,1,3923.007080339433,0.5015953532858898,1961.5035401697164
SWE,MAD,IC4,private,M,True,2,3921.517649988152,0.1750961290365062,1960.758824994076
MARKETING,RUH,D3,public,M,False,1,3920.954717531341,0.37724007507396473,1960.4773587656705
SALES,EST,IC3,private,F,True,2,3917.6648209931254,0.3197112959724483,1958.8324104965627
FIN,ASR,VP,private,M,False,1,3912.486816846789,0.42388967370780556,1956.2434084233946
FIN,BAH,IC4,mnc,M,True,1,3900.743872433355,0.36574762572852404,1950.3719362166776
FIN,EST,IC5,private,M,False,2,3896.6059850542947,0.3710950792554204,1948.3029925271474
ENG_MECH,JED,M2,private,M,True,2,3893.658623344104,0.242885289422814,1946.829311672052
SALES,MAK,IC5,private,F,True,1,3888.3869510541554,0.5694057840242733,1944.1934755270777
SUPPLY,RUH,IC5,startup,M,True,1,3886.161648002966,0.1579608659314901,1943.080824001483
SWE,TAB,M5,private,F,False,1,3884.962923211544,0.42309770032852256,1942.481461605772
HEALTH,RUH,IC4,private,F,True,3,3878.932619491236,0.39615068813861826,1939.466309745618
OPS,ASR,M4,pif_backed,M,True,1,3878.742482983016,0.24522738124241242,1939.371241491508
LEGAL,MAK,M1,public,M,False,1,3869.5531883011495,1.336318818447285,1934.7765941505747
HEALTH,JED,IC3,private,F,True,1,3868.5872229515826,0.269982485086978,1934.2936114757913
SALES,RUH,IC5,private,F,True,1,3864.062203789702,0.5305649274856971,1932.031101894851
HR,RUH,IC5,public,F,True,3,3859.8861335871647,0.4863138121521799,1929.9430667935824
EDU,EST,IC4,mnc,F,True,1,3858.90215160796,0.5172207043609268,1929.45107580398
ENG_MECH,QAS,IC4,mnc,M,True,1,3858.402244780029,0.2505836785109546,1929.2011223900145
EDU,RUH,M1,mnc,F,True,3,3855.069500009487,0.3348513697620808,1927.5347500047435
ENG_CIVIL,ASR,IC6,public,M,True,1,3847.20137062074,0.2921988444013234,1923.60068531037
ENG_MECH,TAB,M2,public,M,True,1,3844.8699000453016,0.28352069192759716,1922.4349500226508
ENG_CIVIL,RUH,IC6,public,M,True,1,3835.632855975742,0.17547076009673113,1917.816427987871
OPS,EST,IC3,mnc,M,True,1,3831.557132482845,0.28287483965036564,1915.7785662414226
PM,HAI,M3,pif_backed,M,True,1,3828.021646609028,0.1594435277915145,1914.010823304514
HEALTH,HAI,IC3,private,F,True,1,3823.5982864453445,0.35783304614356176,1911.7991432226722
PM,RUH,IC5,private,M,True,1,3820.370205476036,0.15156358513600426,1910.185102738018
HEALTH,RUH,IC4,private,M,True,3,3814.2223769567804,0.4602060740313753,1907.1111884783902
ENG_MECH,QAS,IC4,semigov,M,True,1,3807.1197310570333,0.3050200025058679,1903.5598655285166
ENG_ELEC,RUH,M2,private,M,True,2,3804.155714665125,0.20420644979025615,1902.0778573325624
FIN,RUH,IC4,semigov,F,True,2,3803.710437573155,0.31713469862403804,1901.8552187865776
PM,QAS,IC4,public,M,True,1,3803.0429383905193,0.42687695659304853,1901.5214691952597
SALES,NJR,M2,pif_backed,M,False,1,3797.3253593101176,0.9467720696241154,1898.6626796550588
DESIGN,NOR,IC5,pif_backed,M,False,1,3792.3525799477657,0.4394597690134618,1896.1762899738828
DESIGN,TAB,M4,public,F,True,1,3789.9571786444103,0.24839008701412832,1894.9785893222052
MARKETING,EST,M2,semigov,F,False,1,3774.494405364412,0.5324770882194022,1887.247202682206
SWE,RUH,IC4,public,M,True,4,3773.3838096211034,0.29482174564355634,1886.6919048105517
SWE,EST,IC3,semigov,M,True,1,3770.780109619116,0.18957172008022416,1885.390054809558
EDU,EST,IC3,private,M,True,1,3770.228731722973,0.3309332882574699,1885.1143658614865
MARKETING,ASR,M4,public,F,False,1,3755.5185989271586,1.0758036513191527,1877.7592994635793
LEGAL,HAI,IC6,public,M,True,1,3753.637144227152,0.20192566785127958,1876.818572113576
HEALTH,EST,IC2,pif_backed,F,True,1,3748.9508105348914,0.3180631635461413,1874.4754052674457
CUSTOMER,MAK,IC6,public,M,False,1,3738.5800442716527,0.6303400437739759,1869.2900221358263
SALES,RUH,M3,pif_backed,M,False,1,3737.6321355804794,0.7978340806832338,1868.8160677902397
HEALTH,RUH,IC6,semigov,F,True,1,3734.1935966533565,0.1455040319156708,1867.0967983266783
FIN,RUH,IC3,semigov,M,True,3,3717.844482440549,0.20518582541633942,1858.9222412202746
HR,RUH,IC1,mnc,M,True,1,3709.3361581401086,0.3281744862478747,1854.6680790700543
FIN,RUH,IC4,public,M,True,5,3707.896936954328,0.18313516460041204,1853.948468477164
SALES,QAS,M2,semigov,M,True,1,3706.2881008724016,0.2634215778605039,1853.1440504362008
SWE,EST,M1,private,M,True,2,3694.3931709824465,0.13863216379685395,1847.1965854912232
FIN,EST,IC5,public,M,True,3,3692.847880223529,0.24128961244359637,1846.4239401117645
MARKETING,EST,M2,semigov,F,True,1,3692.6743124674504,0.1760121062522065,1846.3371562337252
ENG_MECH,RUH,M1,semigov,M,True,1,3689.8935033444677,0.552544272655112,1844.9467516722339
DESIGN,RUH,M3,private,M,True,1,3688.858088234101,0.12057484258732916,1844.4290441170506
PM,RUH,D2,private,M,True,1,3680.7654303971212,0.09968978706266379,1840.3827151985606
EDU,RUH,IC5,private,F,True,6,3678.706904407196,0.24394300138097266,1839.353452203598
SWE,HAI,IC3,private,M,True,1,3678.491019251751,0.20684989337213125,1839.2455096258755
EDU,JED,M2,public,M,True,1,3678.4104432449494,0.4841926069485726,1839.2052216224747
ENG_CIVIL,RUH,M2,semigov,M,True,1,3678.0439815292775,0.21398438599331207,1839.0219907646388
SWE,RUH,IC4,private,F,False,1,3674.6899950492293,1.8652827288938303,1837.3449975246147
DATA,JED,D1,semigov,M,True,1,3671.035449922543,0.09555622320885,1835.5177249612716
DESIGN,RUH,M2,private,M,False,1,3655.9824638479045,1.580959580864339,1827.9912319239522
DESIGN,JED,M5,private,M,True,1,3655.9802509276633,0.12172150100931026,1827.9901254638316
HEALTH,MAK,IC4,private,M,True,1,3655.1926685578346,0.48033668167602167,1827.5963342789173
HEALTH,EST,M2,public,M,True,1,3650.8364686107197,0.38726999812255675,1825.4182343053599
EDU,EST,M2,private,F,True,3,3639.5437015287157,0.18459758217818226,1819.7718507643579
CUSTOMER,RUH,IC4,semigov,F,True,2,3637.0897773491715,0.42189019685951845,1818.5448886745858
EDU,JED,IC5,semigov,M,True,1,3627.891225151612,0.4825864225624163,1813.945612575806
MARKETING,RUH,IC3,private,F,True,2,3627.18759490309,0.6499131566680479,1813.593797451545
CUSTOMER,EST,IC5,public,M,True,1,3613.2784346640346,0.8231331792729444,1806.6392173320173
HR,EST,IC4,semigov,M,False,1,3610.2182539200394,0.4807297567296678,1805.1091269600197
DATA,MAD,IC6,private,F,False,1,3594.9943351465176,1.0503027199431905,1797.4971675732588
ENG_MECH,BAH,IC3,pif_backed,M,True,1,3592.3647060551502,0.7748859524008694,1796.1823530275751
SWE,JED,M2,private,F,False,1,3591.68393171246,1.0833798366946539,1795.84196585623
FIN,HAI,IC3,public,F,True,1,3590.7134871837643,0.26949781086095903,1795.3567435918822
DATA,JED,IC5,private,M,True,1,3583.4814568245783,0.20064600708412006,1791.7407284122892
EDU,RUH,IC4,semigov,F,True,3,3574.0947245536136,0.24872750729370208,1787.0473622768068
DATA,QAS,M3,pif_backed,F,False,1,3573.126145118836,0.9836146153509278,1786.563072559418
ENG_ELEC,MAK,M1,private,M,True,1,3550.033795200203,0.48960027939721856,1775.0168976001014
HEALTH,HAI,IC5,public,M,False,1,3546.7011383599593,2.4564231421751614,1773.3505691799796
HR,JAZ,M2,mnc,M,False,1,3537.936248618557,1.9786879989492292,1768.9681243092784
SUPPLY,EST,IC5,public,F,True,1,3523.959344463081,0.48874846628468394,1761.9796722315405
OPS,MAK,IC4,public,M,True,1,3511.7868759754256,0.21061002436658033,1755.8934379877128
PM,EST,IC4,private,M,True,1,3503.836996168253,0.277685027276334,1751.9184980841264
HEALTH,NOR,IC6,private,F,True,1,3501.098140104039,0.24262114695360093,1750.5490700520195
LEGAL,TAB,IC3,public,M,True,1,3500.283802850601,0.7750370904888033,1750.1419014253006
MARKETING,EST,IC5,pif_backed,F,True,1,3498.2977280160085,0.13907771761959514,1749.1488640080042
SALES,MAK,IC3,public,F,True,1,3489.219954732851,0.3701611508695887,1744.6099773664255
SALES,RUH,M2,public,M,False,1,3488.6227362678233,1.0107694128612426,1744.3113681339116
HEALTH,RUH,IC6,mnc,F,True,1,3486.051316460944,0.1779172754279357,1743.025658230472
MARKETING,RUH,M3,pif_backed,M,False,1,3484.709244868365,0.5736865838365975,1742.3546224341826
PM,EST,M1,pif_backed,M,True,1,3471.530100759326,0.12335629969206849,1735.765050379663
MARKETING,RUH,IC5,startup,M,False,1,3468.1249601658565,0.4167070986101772,1734.0624800829282
SWE,QAS,IC3,mnc,M,False,1,3465.2778916096872,0.5564509259073895,1732.6389458048436
DESIGN,JED,IC3,semigov,F,True,2,3464.8373344473075,0.26700197333108616,1732.4186672236538
EDU,EST,IC5,private,F,True,2,3460.4656598498023,0.3491822594720562,1730.2328299249011
OPS,JED,IC5,public,M,True,1,3459.487295066104,0.5137525954874363,1729.743647533052
HR,QAS,IC6,pif_backed,M,True,1,3456.21282600459,0.15686347445911916,1728.106413002295
SWE,QAS,IC2,private,M,True,1,3453.10961482341,0.3287892222891163,1726.554807411705
SWE,HAI,IC4,private,M,True,1,3451.7860127328986,0.2716817787866785,1725.8930063664493
SALES,RUH,IC2,pif_backed,M,True,1,3444.199713540569,0.5094778536959054,1722.0998567702845
PM,EST,IC3,private,F,False,1,3437.375296092563,0.47077629315143255,1718.6876480462815
PM,EST,IC3,mnc,F,True,1,3435.1647949412536,0.5136547253330409,1717.5823974706268
SUPPLY,JED,M4,public,M,True,1,3433.340933899077,0.3162153710491366,1716.6704669495384
OPS,EST,IC6,private,F,True,1,3427.0190400339397,0.2215764516407644,1713.5095200169699
CUSTOMER,QAS,IC2,private,F,True,1,3426.1380720080706,0.36765768548377425,1713.0690360040353
EDU,NOR,M1,public,M,True,1,3404.2689558085494,0.8379434129743198,1702.1344779042747
ENG_ELEC,RUH,IC4,public,M,True,2,3403.058991775237,0.2808743774590196,1701.5294958876184
PM,MAK,M1,private,M,True,1,3399.542376723417,0.16816461555591858,1699.7711883617085
PM,TAB,IC3,mnc,M,True,1,3397.685484726555,0.27564864453168114,1698.8427423632775
HR,RUH,IC4,public,F,True,2,3391.279181131392,0.4433242650069051,1695.639590565696
CUSTOMER,JED,IC3,pif_backed,F,True,1,3391.187464097118,0.21627487110309565,1695.593732048559
CUSTOMER,JED,M4,public,F,False,1,3387.0452422494072,0.5369514083382017,1693.5226211247036
ENG_ELEC,MAD,VP,private,M,False,1,3382.2240871162303,0.21939357432954426,1691.1120435581151
EDU,JED,IC5,public,F,True,1,3380.7930543933435,0.3717449980239845,1690.3965271966717
PM,RUH,IC2,private,M,True,3,3379.3799423069454,0.2907977105486899,1689.6899711534727
ENG_MECH,RUH,D2,private,F,False,1,3367.2377636231395,0.6366495205580871,1683.6188818115697
ENG_MECH,RUH,IC3,private,M,True,1,3343.786565188746,0.2684042358561577,1671.893282594373
SWE,QAS,IC4,mnc,M,True,2,3340.648151726523,0.16350975809564067,1670.3240758632614
LEGAL,EST,IC2,public,M,True,1,3340.371975153187,0.8265085970284918,1670.1859875765936
SWE,RUH,IC4,private,M,True,2,3338.821582757825,0.2152846426085282,1669.4107913789126
