family,region,level,ownership,gender,is_saudi,n,mae,mape,pinball_p50
FIN,RUH,M4,public,F,False,1,10505.527852722182,0.39977608537167725,5252.763926361091
ENG_MECH,EST,IC5,public,M,False,1,10497.56403979522,0.38850628119116354,5248.78201989761
DESIGN,EST,IC3,mnc,F,False,1,10493.890412330466,1.7932388707177243,5246.945206165233
HEALTH,JED,M2,public,F,False,1,10480.548695836887,1.0336580798475716,5240.274347918444
SWE,RUH,IC5,semigov,M,True,1,10472.160913503536,0.5697057896442405,5236.080456751768
ENG_CIVIL,EST,IC6,private,M,True,1,10458.882621706045,1.0260042988587226,5229.4413108530225
MARKETING,RUH,D1,private,M,True,1,10437.282889782018,0.34705313389370684,5218.641444891009
SWE,RUH,IC5,mnc,F,False,1,10399.838433497345,0.2854339798375456,5199.919216748673
PM,RUH,IC5,semigov,M,False,1,10395.949474377005,0.26921993880051537,5197.974737188502
HEALTH,RUH,M3,semigov,F,True,1,10373.64761191849,0.6773578627777114,5186.823805959245
EDU,EST,D1,public,M,True,1,10371.836437231552,0.29258094304487436,5185.918218615776
SALES,RUH,M2,startup,F,True,1,10349.26600250621,0.6774653798825127,5174.633001253105
HR,BAH,M3,semigov,F,True,1,10329.635509609881,1.2874017757062428,5164.817754804941
SWE,RUH,M1,private,F,True,3,10322.095573510238,0.46100668309215725,5161.047786755119
SWE,RUH,IC4,private,M,False,3,10302.659183053633,0.26815011433397,5151.329591526816
SALES,RUH,IC5,private,M,True,3,10301.823568443817,0.2782023520534331,5150.911784221908
LEGAL,MAK,IC4,public,F,True,1,10290.981420362446,0.7667191736287501,5145.490710181223
SALES,QAS,IC5,public,M,False,1,10261.982243858445,1.311313097162622,5130.991121929223
HEALTH,ASR,M3,private,F,True,1,10253.398819327163,1.0015138670359316,5126.699409663582
SWE,QAS,IC4,semigov,F,True,1,10252.572320324594,0.35567815908058215,5126.286160162297
ENG_CIVIL,NOR,IC4,private,M,False,1,10251.842290000006,1.2705881691697927,5125.921145000003
PM,RUH,IC4,pif_backed,F,True,1,10237.605925784039,0.30265225359510317,5118.802962892019
CUSTOMER,JED,M3,public,M,True,1,10232.542503778466,1.9827780487139302,5116.271251889233
PM,RUH,M3,semigov,M,False,1,10217.919685155444,0.22537780382085312,5108.959842577722
DATA,NJR,M2,mnc,M,True,1,10217.837709999993,0.35803996844937264,5108.918854999996
CUSTOMER,NJR,M3,semigov,F,False,1,10206.312379097679,1.7520633887462946,5103.156189548839
SWE,EST,IC4,semigov,M,True,2,10184.633602412105,0.25644259591889984,5092.316801206052
DESIGN,RUH,D2,semigov,M,False,1,10127.427956709129,0.14015891880978773,5063.7139783545645
HEALTH,MAK,IC4,private,F,False,1,10124.716333692344,0.4562547100861633,5062.358166846172
FIN,QAS,M3,semigov,F,True,1,10124.558614254704,0.409506241925993,5062.279307127352
EDU,EST,M3,public,F,True,1,10093.086712602828,0.9411005282726648,5046.543356301414
FIN,EST,M1,private,M,True,1,10061.988334641159,0.32154005577078015,5030.994167320579
PM,JED,IC4,mnc,F,True,1,10048.96703593188,0.3584910660883563,5024.48351796594
LEGAL,EST,IC5,private,F,False,1,10037.059543296287,0.8845008854911068,5018.529771648144
MARKETING,TAB,D1,public,M,False,1,10035.657709999996,0.35391555214966225,5017.828854999998
DESIGN,EST,IC2,private,M,True,1,10014.05736542264,0.47523321912532906,5007.02868271132
ENG_CIVIL,EST,D1,semigov,M,True,1,10003.59398836108,0.5613159920030593,5001.79699418054
HR,JED,M2,startup,F,False,1,9995.015545151335,0.46555440923595787,4997.507772575667
SWE,JED,M2,semigov,M,False,1,9986.915890388016,0.4506326322856393,4993.457945194008
FIN,MAD,D1,public,M,True,1,9970.435152661757,0.47940523421610365,4985.217576330879
FIN,EST,IC4,public,F,True,2,9949.952755348997,0.3135499683406284,4974.9763776744985
ENG_CIVIL,JAZ,IC5,public,M,True,1,9944.400877187669,0.542396817157226,4972.200438593834
SALES,RUH,M4,semigov,M,True,1,9939.34514205018,0.14924786496247883,4969.67257102509
ENG_CIVIL,RUH,M2,public,M,True,2,9938.269414809196,0.34978391408172116,4969.134707404598
SWE,HAI,IC3,private,M,True,1,9934.585550999833,0.4421890204804074,4967.292775499916
FIN,EST,IC4,private,F,True,1,9918.19042429117,1.0980620345854302,4959.095212145585
FIN,EST,M2,public,M,True,1,9908.127363603555,0.2805182035402243,4954.063681801777
ENG_ELEC,EST,M2,public,F,True,1,9902.292563768573,0.3057862852254057,4951.1462818842865
SWE,JAZ,IC3,private,M,False,1,9871.848479721695,0.7100052057098827,4935.924239860848
SALES,RUH,IC5,semigov,M,True,2,9852.85274584968,0.7466875965841041,4926.42637292484
SWE,JED,IC3,semigov,M,False,1,9834.058298395808,2.080458802208609,4917.029149197904
OPS,BAH,IC3,public,M,False,1,9829.67938483381,2.0424119500234394,4914.839692416905
SALES,TAB,IC4,semigov,M,True,1,9829.427149980635,0.4470805101099588,4914.713574990317
DESIGN,ASR,M1,mnc,F,False,1,9828.032290000006,1.1572751946154154,4914.016145000003
ENG_MECH,RUH,M2,private,M,True,3,9743.566414330266,0.2852693150999612,4871.783207165133
ENG_ELEC,JED,IC5,private,M,True,3,9733.62554493468,0.3174267949671663,4866.81277246734
MARKETING,JED,IC5,semigov,F,True,1,9696.7597702152,1.7811861833352376,4848.3798851076
ENG_MECH,EST,IC4,mnc,M,False,1,9695.677674446484,0.3574082350555735,4847.838837223242
PM,RUH,IC4,semigov,M,True,1,9688.511122157706,0.31664460453566545,4844.255561078853
HEALTH,RUH,VP,private,M,True,1,9608.5270753664,0.21589643730575667,4804.2635376832
HR,EST,IC5,public,M,True,1,9593.688463239607,0.36019753550053113,4796.844231619803
MARKETING,RUH,M3,startup,M,False,1,9593.440055000528,0.6876810916804317,4796.720027500264
OPS,MAK,M1,private,M,False,2,9556.282290000006,1.1289096166662465,4778.141145000003
LEGAL,NJR,IC3,private,F,True,1,9542.882290000005,1.0871932557413586,4771.4411450000025
ENG_ELEC,RUH,M3,public,M,False,1,9536.078436962525,0.46131146815726676,4768.039218481263
LEGAL,RUH,IC5,pif_backed,F,False,1,9505.754397425098,1.0530568237125697,4752.877198712549
DESIGN,NOR,IC5,pif_backed,M,False,1,9482.526229391286,0.24340726175330485,4741.263114695643
CUSTOMER,RUH,M2,private,M,False,1,9455.287348877791,1.7979454697862671,4727.643674438896
ENG_MECH,JED,M2,public,M,True,1,9445.987390525306,0.5893123447266773,4722.993695262653
PM,RUH,IC3,startup,F,False,1,9427.62451459041,0.3761602165836449,4713.812257295205
HEALTH,MAK,IC3,semigov,F,True,1,9424.991435154257,0.47873726190249893,4712.495717577129
HEALTH,RUH,M4,mnc,M,False,1,9421.75282885518,0.34604294647598355,4710.87641442759
SWE,TAB,IC6,private,M,False,1,9419.032624806692,0.3339499854921302,4709.516312403346
FIN,JAZ,IC6,private,M,False,1,9415.728665171422,0.7459178646908639,4707.864332585711
HEALTH,HAI,IC6,public,M,True,1,9410.192152888108,0.9737196420270037,4705.096076444054
SALES,RUH,IC3,private,M,False,1,9398.611239588048,1.5284258042233145,4699.305619794024
CUSTOMER,ASR,IC6,pif_backed,F,False,1,9372.020705717792,0.9018816784005774,4686.010352858896
CUSTOMER,TAB,M1,startup,F,True,1,9360.607796214197,0.6129469963758717,4680.303898107099
ENG_MECH,RUH,IC6,private,M,False,1,9360.380605412633,0.28333459775577347,4680.190302706316
SALES,EST,M1,pif_backed,M,True,1,9350.236223214426,0.3146387524607469,4675.118111607213
SWE,JED,IC3,private,M,True,1,9325.007296785116,0.3538921002534782,4662.503648392558
ENG_ELEC,MAK,IC4,private,M,True,1,9323.89327771301,0.38192860907877346,4661.946638856505
SWE,RUH,IC3,public,M,False,1,9316.135199491251,1.3186898787478647,4658.067599745626
LEGAL,JED,IC5,private,M,True,1,9309.656163304142,0.509625833417041,4654.828081652071
ENG_ELEC,RUH,IC5,private,M,True,4,9304.91995602094,0.30746654717378263,4652.45997801047
SWE,EST,IC6,private,F,True,1,9289.914205971814,0.168656508802931,4644.957102985907
SWE,TAB,IC4,semigov,M,False,1,9285.94351940335,0.31914461846256836,4642.971759701675
CUSTOMER,EST,IC4,semigov,M,False,1,9284.583578198224,0.45882604342256705,4642.291789099112
SUPPLY,JED,M4,public,M,True,1,9283.721790339903,0.6768006425818271,4641.860895169952
ENG_ELEC,ASR,IC4,public,F,False,1,9266.767926417495,0.4302841807014776,4633.383963208747
SALES,MAD,M4,public,M,True,1,9249.35813163402,0.2115061410012417,4624.67906581701
SWE,EST,IC4,private,F,False,1,9247.778959032112,0.9006310761213223,4623.889479516056
OPS,BAH,IC3,mnc,F,False,1,9241.215183211414,1.6658191784141492,4620.607591605707
FIN,RUH,M4,semigov,F,True,1,9227.971015015682,0.18148827569893625,4613.985507507841
FIN,RUH,IC5,semigov,M,False,1,9204.609266772262,0.2844375396474945,4602.304633386131
SALES,RUH,IC4,semigov,M,True,2,9194.682334235007,0.31470442844041685,4597.341167117504
HR,EST,IC4,private,F,True,1,9182.556799982296,0.417463140039084,4591.278399991148
ENG_CIVIL,RUH,IC6,semigov,M,False,2,9170.060431879961,0.26975204571143113,4585.030215939981
ENG_ELEC,MAK,M1,private,M,True,1,9159.942290000006,0.9999413011108595,4579.971145000003
OPS,QAS,M3,private,M,True,1,9125.767703493533,0.8465909332398404,4562.883851746767
SWE,QAS,IC4,mnc,M,True,1,9123.730366686897,0.31405637852715107,4561.865183343449
DESIGN,EST,IC3,private,M,False,1,9105.384925973725,1.2192583695400123,4552.692462986863
SALES,JED,IC5,startup,M,True,1,9087.50211544731,0.5897823510842783,4543.751057723655
SALES,EST,M3,public,F,True,1,9025.566900608894,0.43143987662354105,4512.783450304447
SWE,JAZ,M1,pif_backed,M,True,1,9022.283431030513,0.8127092337182228,4511.141715515257
FIN,MAD,M2,private,M,False,1,9020.80971664139,1.114609052808376,4510.404858320695
ENG_ELEC,RUH,M1,private,M,False,1,9006.870051866754,0.9710691242426591,4503.435025933377
PM,EST,M1,pif_backed,M,True,1,8976.804960231239,0.25248453784034935,4488.402480115619
MARKETING,RUH,M3,pif_backed,F,False,1,8951.227563296405,0.2273888383216891,4475.613781648202
ENG_ELEC,RUH,M5,semigov,M,True,1,8944.575326112943,0.20311938346225292,4472.2876630564715
SWE,RUH,IC4,public,F,False,2,8942.231338924283,0.3188446277925061,4471.115669462141
OPS,MAD,M1,public,M,False,1,8938.982290000005,0.9528369088327596,4469.491145000003
CUSTOMER,MAD,M2,semigov,M,False,1,8933.081392414642,0.5096949214361843,4466.540696207321
SALES,RUH,IC4,private,M,False,3,8923.00571707128,0.4579787575109635,4461.50285853564
DATA,EST,IC4,private,M,False,1,8904.9912096638,0.29515596413391776,4452.4956048319
SWE,JED,IC3,public,M,True,1,8897.859357092435,1.2981218452197103,4448.9296785462175
LEGAL,RUH,IC4,private,M,True,2,8876.319701890872,0.25764665908114925,4438.159850945436
FIN,HAI,IC3,mnc,M,False,1,8859.058161937912,1.9355726958966109,4429.529080968956
HEALTH,RUH,IC5,private,F,False,3,8853.928459611061,0.30588622166559654,4426.9642298055305
SALES,RUH,M2,mnc,F,False,2,8835.177271399632,0.552482564250175,4417.588635699816
OPS,MAK,IC4,public,M,True,1,8834.732506329601,0.4193888607861964,4417.366253164801
SWE,MAD,IC3,private,F,True,1,8828.995495686358,1.6605157580160237,4414.497747843179
SALES,RUH,D1,public,F,False,1,8818.845745174298,0.4396648410630063,4409.422872587149
FIN,EST,M2,mnc,F,False,1,8814.839636005738,0.5616815730687257,4407.419818002869
HEALTH,RUH,IC3,private,M,True,1,8810.501190774603,0.42326942332339373,4405.2505953873015
SWE,MAK,IC5,private,M,True,1,8783.224980475552,0.24426446465724597,4391.612490237776
MARKETING,EST,IC3,private,M,False,1,8782.82253546188,4.879345853034378,4391.41126773094
PM,RUH,M1,private,M,False,1,8756.549879351118,0.6893998346167141,4378.274939675559
LEGAL,RUH,IC3,semigov,F,True,1,8751.657542816507,1.367891055658168,4375.8287714082535
PM,RUH,M2,mnc,F,True,1,8711.104364947121,0.2793179082910387,4355.552182473561
SWE,MAK,IC4,private,M,True,2,8698.545826229132,0.6861985863928429,4349.272913114566
ENG_MECH,JAZ,IC3,startup,M,False,1,8680.145988667133,2.0562244726079344,4340.072994333566
CUSTOMER,EST,IC4,startup,M,True,1,8677.917257358782,0.45034376831822565,4338.958628679391
ENG_MECH,RUH,IC5,startup,M,True,1,8654.714129023501,0.2902002340128424,4327.357064511751
MARKETING,RUH,M1,private,F,True,1,8635.476982812446,1.022478723649088,4317.738491406223
ENG_MECH,NJR,IC4,semigov,M,True,1,8635.249570077118,0.8286845715653881,4317.624785038559
FIN,MAK,M3,private,F,True,1,8631.337719031111,0.43828157888079883,4315.668859515556
OPS,TAB,M2,private,M,True,1,8613.445862474822,0.38725100022186415,4306.722931237411
CUSTOMER,RUH,IC3,pif_backed,F,False,1,8611.122472588646,0.43190799565583504,4305.561236294323
SWE,MAD,IC3,private,M,False,2,8610.074992796292,0.9095824526173157,4305.037496398146
DATA,RUH,IC4,private,F,True,1,8603.29658217459,0.7188048835083779,4301.648291087295
ENG_ELEC,RUH,IC3,private,M,False,1,8597.086779768168,0.3665616117363413,4298.543389884084
FIN,ASR,IC5,private,F,True,1,8572.202699520109,0.23670349031422136,4286.101349760054
MARKETING,RUH,M1,pif_backed,F,False,1,8556.649800743413,1.2414183535979555,4278.3249003717065
HR,JAZ,IC2,private,M,False,1,8535.622290000007,0.8723348755212174,4267.811145000003
PM,JED,IC6,public,M,False,1,8533.666419150792,0.2783982509600545,4266.833209575396
CUSTOMER,RUH,M2,semigov,M,False,1,8508.029374448302,1.3122060925216699,4254.014687224151
SWE,RUH,M1,private,M,True,2,8497.594913591332,0.5438800399599073,4248.797456795666
OPS,MAK,IC1,mnc,M,True,1,8493.465135942683,0.6673212863237413,4246.732567971341
MARKETING,EST,M2,semigov,F,False,1,8480.859830670077,0.3023621728605438,4240.4299153350385
SALES,EST,M1,pif_backed,M,False,1,8478.928811077178,0.8754394591286602,4239.464405538589
SUPPLY,EST,M2,public,M,False,1,8469.310930484302,0.36564989867108916,4234.655465242151
DATA,EST,IC1,mnc,M,False,1,8454.538881672246,0.6664889435374831,4227.269440836123
HR,RUH,IC1,mnc,M,True,1,8452.826169742999,0.5919474561242575,4226.413084871499
HR,MAK,IC4,semigov,F,False,1,8448.30591201966,1.7933452302352109,4224.15295600983
SWE,RUH,IC4,private,F,True,1,8436.508825278039,1.003506449397473,4218.254412639019
DATA,JED,M1,private,M,True,1,8428.380359643052,0.21987144204538653,4214.190179821526
MARKETING,NJR,IC5,public,M,False,1,8424.333100371761,0.7134059893900943,4212.166550185881
EDU,EST,M1,pif_backed,F,True,1,8420.863060425236,0.40876606853582265,4210.431530212618
EDU,RUH,IC6,semigov,M,True,1,8404.747009302322,0.303957497806678,4202.373504651161
SUPPLY,ASR,M1,private,M,True,1,8397.59899362009,1.0314306586609787,4198.799496810045
OPS,HAI,IC6,public,M,True,1,8390.652290000005,0.844999661623583,4195.326145000003
EDU,QAS,D1,mnc,F,True,1,8388.442203662871,0.3766450277962161,4194.221101831436
DESIGN,JED,M3,semigov,M,False,1,8383.597025788426,0.37551816633102936,4191.798512894213
HR,JED,IC6,public,M,True,1,8373.079847059631,0.33163404740026936,4186.5399235298155
MARKETING,EST,IC5,pif_backed,F,True,1,8352.726770439396,0.2998803659873415,4176.363385219698
SWE,EST,M3,private,M,True,1,8347.67599433953,0.1616521067165984,4173.837997169765
DATA,JED,IC3,private,F,True,1,8338.317135495168,1.1845714843510062,4169.158567747584
DATA,RUH,M3,semigov,M,True,1,8323.462959443816,0.24473488948124308,4161.731479721908
ENG_ELEC,EST,IC4,mnc,M,False,1,8306.875368341392,0.8869872804885915,4153.437684170696
SALES,EST,M3,private,F,False,1,8295.851010648668,0.3979102148901803,4147.925505324334
OPS,JED,IC5,public,M,True,1,8271.53194473632,0.9723012405695807,4135.76597236816
HEALTH,MAD,M2,private,M,True,2,8263.142241450867,0.8911664755691111,4131.5711207254335
SWE,ASR,IC3,semigov,M,False,1,8260.965645771677,1.3121724948967344,4130.482822885839
ENG_CIVIL,RUH,IC3,pif_backed,M,True,1,8257.573300383723,0.41137857305255005,4128.786650191862
ENG_ELEC,JED,M2,startup,F,False,1,8249.16659633188,0.5949285758518168,4124.58329816594
FIN,EST,IC4,private,M,True,3,8238.302730974518,0.26693275546129075,4119.151365487259
SWE,MAD,M3,public,M,False,1,8232.521039355488,0.20902097540389855,4116.260519677744
HEALTH,MAK,IC4,public,F,False,1,8226.295697863143,0.3873870490353883,4113.147848931571
HEALTH,RUH,M2,semigov,M,True,1,8207.266601478477,0.26606791502437316,4103.633300739239
ENG_MECH,MAK,IC4,mnc,M,True,1,8200.841110831485,0.9118023049367346,4100.4205554157425
LEGAL,JED,IC3,public,M,True,1,8195.741916256557,0.8872058971666709,4097.870958128278
HEALTH,JED,M1,private,M,True,1,8190.012214833856,0.3085305834660197,4095.006107416928
SWE,EST,IC2,mnc,M,True,1,8149.535129670308,1.4227540380011012,4074.767564835154
SUPPLY,EST,IC6,public,M,False,1,8146.351187600008,0.8449914361019639,4073.175593800004
SWE,MAK,IC4,private,M,False,2,8141.179802651879,0.32923704100637097,4070.5899013259395
SALES,RUH,M3,pif_backed,M,False,1,8138.771497797108,0.3848344535470216,4069.385748898554
FIN,JAZ,M1,public,M,True,1,8123.582069198643,0.3767970358035268,4061.7910345993214
MARKETING,HAI,IC4,private,F,False,1,8106.939686353911,0.994766569404585,4053.4698431769557
DATA,RUH,IC5,public,F,True,1,8091.618898074863,0.21875939032343858,4045.8094490374315
HEALTH,EST,IC4,pif_backed,M,True,2,8074.907098843598,0.312423914929368,4037.453549421799
SWE,TAB,M5,private,M,True,1,8070.310134651012,0.36071810693522127,4035.155067325506
ENG_CIVIL,RUH,IC6,public,M,False,1,8056.841842008573,0.6889817067796868,4028.4209210042864
HR,JED,IC2,private,F,False,1,8054.597046686735,2.117769393923955,4027.2985233433674
OPS,EST,M2,public,M,False,1,8050.274221185771,0.7475310698788458,4025.1371105928856
SALES,EST,M1,private,F,True,1,8046.363587573262,0.7712349445440672,4023.181793786631
OPS,RUH,IC5,private,M,True,2,8036.79185444538,0.6860091464682916,4018.39592722269
SALES,EST,IC5,private,M,False,1,8013.6376750155,0.26434117964749726,4006.81883750775
SALES,RUH,IC5,pif_backed,F,False,1,8011.89494870706,0.259849567723843,4005.94747435353
DATA,RUH,M1,semigov,M,False,1,8006.524544276028,0.3713606532975708,4003.262272138014
HEALTH,RUH,IC5,public,M,True,1,7970.724237918945,0.30434204471470216,3985.3621189594724
SALES,ASR,IC4,private,M,False,2,7956.131336042007,1.6891913392362303,3978.0656680210036
HEALTH,JED,M3,public,F,False,1,7934.616644844438,0.443709458589279,3967.308322422219
ENG_ELEC,RUH,IC6,private,M,False,1,7925.249868857216,0.20294583217093765,3962.624934428608
MARKETING,MAK,IC3,private,F,False,1,7914.413166123852,3.4832418627918402,3957.206583061926
FIN,RUH,IC3,semigov,M,True,2,7911.825575757452,0.3024067255171667,3955.912787878726
LEGAL,NOR,IC6,mnc,M,True,1,7886.247709999992,0.3009252114061036,3943.123854999996
OPS,JED,IC5,private,M,False,1,7885.956411670102,0.8627668439768567,3942.978205835051
FIN,EST,IC5,pif_backed,F,True,1,7885.666428816858,0.44221450996100636,3942.833214408429
SWE,EST,IC2,semigov,F,True,2,7875.011864327419,0.8929286660148119,3937.5059321637095
PM,RUH,IC5,mnc,M,False,1,7869.915241263912,0.3520356441612185,3934.957620631956
HEALTH,JED,IC2,private,F,True,1,7841.336468713813,0.5298171677932696,3920.6682343569064
OPS,RUH,M3,mnc,M,False,1,7816.777098623803,0.4493924433356025,3908.3885493119014
ENG_ELEC,RUH,M1,public,M,False,1,7804.549847145581,0.5729644893601281,3902.2749235727906
SWE,EST,IC4,public,M,True,2,7802.903036095929,0.3986491508261294,3901.4515180479643
PM,BAH,IC4,semigov,M,True,1,7775.248099484277,0.606031760466811,3887.6240497421386
LEGAL,EST,IC4,private,F,True,1,7768.283234626055,0.2688999607681388,3884.1416173130274
FIN,RUH,IC5,mnc,M,True,1,7764.899654560992,0.2067207791693309,3882.449827280496
ENG_CIVIL,RUH,IC3,public,F,False,1,7752.986316082446,0.4718698211591626,3876.493158041223
FIN,RUH,IC2,public,F,False,1,7746.225078924717,0.4626885376471375,3873.1125394623587
SWE,ASR,IC3,semigov,M,True,1,7724.596138958599,1.0613274828747883,3862.2980694792996
SWE,RUH,IC2,pif_backed,M,False,1,7713.69853012093,0.3961028269578653,3856.849265060465
SWE,RUH,IC4,semigov,M,False,3,7709.514882116467,0.2522417615941319,3854.7574410582333
DATA,QAS,M1,private,F,True,1,7705.303267579566,0.26398593366932055,3852.651633789783
DESIGN,RUH,IC4,pif_backed,F,False,1,7704.905899983543,0.3002242026128414,3852.4529499917717
SUPPLY,RUH,M3,private,M,True,1,7704.190631094869,0.22988436634303033,3852.0953155474344
MARKETING,TAB,IC2,private,F,True,1,7699.242290000006,0.7248951896117009,3849.621145000003
ENG_CIVIL,RUH,IC4,pif_backed,M,True,1,7675.475128753074,0.29603435439590836,3837.737564376537
PM,EST,IC4,public,F,True,1,7670.73720249908,0.26682421357031033,3835.36860124954
HEALTH,RUH,IC5,public,F,False,2,7651.961563512605,0.24549182944286696,3825.9807817563023
DATA,RUH,IC2,private,M,False,2,7649.256922327109,1.1280219105774276,3824.6284611635547
OPS,RUH,IC3,semigov,M,True,1,7642.893859049074,0.4719691544792041,3821.446929524537
PM,EST,VP,private,M,True,1,7639.673251384316,0.048398395964112675,3819.836625692158
ENG_CIVIL,EST,IC4,private,M,False,2,7636.830608473679,0.32734316635368294,3818.4153042368393
ENG_MECH,JAZ,IC4,pif_backed,M,False,1,7619.991708886206,0.38136187922957837,3809.995854443103
CUSTOMER,JED,IC5,private,F,False,1,7619.721621354534,1.1757323709084384,3809.860810677267
SALES,RUH,IC4,private,M,True,7,7610.7059466728115,0.3125194643226159,3805.3529733364057
ENG_MECH,JED,IC4,private,M,False,1,7597.738715030722,0.2765772952384231,3798.869357515361
SWE,ASR,IC2,semigov,M,True,1,7580.3730245059805,0.5221530814474625,3790.1865122529903
OPS,RUH,M2,private,M,True,1,7577.897304128426,0.6994112704877694,3788.948652064213
DATA,EST,IC3,private,M,True,1,7571.4545093782435,0.7494552902050305,3785.7272546891218
DESIGN,RUH,IC4,mnc,F,True,1,7526.47288625116,0.6648727789645527,3763.23644312558
HEALTH,RUH,IC6,private,F,True,1,7519.181494719789,0.5393748090799709,3759.5907473598945
OPS,EST,IC5,semigov,F,False,1,7501.348514039566,0.8081660206852841,3750.674257019783
SWE,QAS,IC5,public,M,False,1,7500.062150274995,0.5899484743488592,3750.0310751374973
DATA,ASR,IC4,public,M,False,1,7488.369019310034,0.3048959288265153,3744.184509655017
ENG_ELEC,JED,IC4,public,M,True,1,7469.6609219402035,0.3192729019009869,3734.8304609701017
DESIGN,QAS,IC3,public,F,False,1,7464.318873346618,0.49082819599059796,3732.159436673309
FIN,EST,M1,semigov,F,True,1,7463.269047824675,0.8048161108202159,3731.6345239123375
SALES,EST,M3,private,M,True,1,7460.475624261286,0.32492115390443593,3730.237812130643
HEALTH,HAI,IC5,public,M,False,1,7444.088545234054,1.1420606778080267,3722.044272617027
SALES,RUH,M1,semigov,M,False,3,7441.295910217683,0.4964767707266775,3720.6479551088414
SALES,JED,IC2,startup,M,True,1,7433.402399509025,0.5233765783536057,3716.7011997545123
SUPPLY,RUH,IC5,private,F,True,1,7433.17488555194,0.9526255070983143,3716.58744277597
OPS,EST,M1,private,M,True,1,7422.398662091906,0.3092381352422092,3711.199331045953
CUSTOMER,NJR,IC5,pif_backed,M,True,1,7417.390745781211,0.42648928432584726,3708.6953728906055
ENG_MECH,JED,VP,pif_backed,M,False,1,7408.8658176502795,0.15957018043990992,3704.4329088251397
DATA,NJR,M1,public,M,True,1,7400.275030453015,0.3508481453127252,3700.1375152265073
SALES,MAD,M1,semigov,F,False,1,7388.905070511355,1.2861475947758578,3694.4525352556775
SWE,TAB,D1,startup,M,False,1,7386.342882303808,0.24995855815543508,3693.171441151904
HEALTH,TAB,IC3,pif_backed,F,False,1,7381.757144764299,0.4180633518074274,3690.8785723821493
SUPPLY,EST,IC5,public,M,False,1,7371.008985373004,1.203545971836145,3685.504492686502
SWE,JED,IC5,private,M,True,2,7365.473325844157,0.521456309508205,3682.7366629220787
MARKETING,QAS,IC4,private,F,True,1,7356.820107865198,0.340540392904681,3678.410053932599
FIN,RUH,M1,private,M,False,1,7348.864126423932,0.5673825897354996,3674.432063211966
ENG_MECH,MAD,M2,private,M,True,1,7345.927709999993,0.2862085068582012,3672.9638549999963
SALES,JED,IC4,private,F,False,1,7340.8951776155955,0.6454356975276493,3670.4475888077977
SWE,RUH,IC4,pif_backed,F,True,1,7340.892909484661,0.24761699017628794,3670.4464547423304
DATA,RUH,M1,public,F,True,2,7336.645548676779,0.18648825455247042,3668.3227743383895
SUPPLY,JED,M3,private,M,False,2,7336.367120869838,0.30380763555388834,3668.183560434919
EDU,RUH,IC5,mnc,F,True,1,7329.983414142533,0.3251947252738333,3664.9917070712663
CUSTOMER,JED,M4,public,F,False,1,7324.090719331867,0.29343582570399757,3662.0453596659336
OPS,RUH,IC6,public,M,False,1,7318.741884233641,0.5963068154621268,3659.3709421168205
SALES,RUH,IC5,private,F,True,1,7313.565926586265,0.9068648719149407,3656.7829632931325
ENG_ELEC,RUH,IC4,semigov,M,True,1,7313.537938081304,1.0164213617739861,3656.768969040652
SALES,HAI,M1,startup,F,True,1,7307.245774421508,0.7716880966781152,3653.622887210754
HEALTH,RUH,IC6,mnc,M,False,1,7302.9865046091545,0.23975370307744637,3651.4932523045773
DESIGN,MAD,IC2,private,M,True,1,7291.507725793283,0.6419456638707994,3645.7538628966413
SWE,MAD,IC4,private,M,False,1,7290.8410046206955,0.6490387949230096,3645.4205023103477
HEALTH,JED,IC6,public,F,True,1,7286.159292143198,0.25606909469440364,3643.079646071599
SALES,EST,IC5,private,M,True,1,7268.1430051184725,0.24272289809440467,3634.0715025592363
HEALTH,RUH,M1,private,M,False,1,7265.005299241084,0.8290489052044702,3632.502649620542
HEALTH,BAH,D2,private,M,False,1,7258.687709999995,0.28377405273287437,3629.3438549999973
HEALTH,RUH,IC5,public,F,True,1,7255.960473094057,0.6457669791178378,3627.9802365470287
PM,EST,IC3,semigov,F,True,1,7242.0278293293395,0.6957507516931924,3621.0139146646698
ENG_MECH,RUH,M1,semigov,M,True,1,7231.47530908306,0.8571419624763458,3615.73765454153
SALES,RUH,M1,pif_backed,F,False,1,7230.204000692764,0.5742741951407102,3615.102000346382
MARKETING,RUH,D3,private,F,True,1,7229.4056571033725,0.09273195743244726,3614.7028285516863
OPS,EST,IC6,public,M,True,1,7228.901336171508,0.2908799242298159,3614.450668085754
DATA,RUH,M2,private,M,False,2,7202.901890699375,0.162401396450265,3601.4509453496876
SWE,MAK,IC4,mnc,F,False,1,7189.15316987513,0.5618795380536615,3594.576584937565
LEGAL,QAS,M3,semigov,M,False,1,7176.922093677462,0.2042395925089176,3588.461046838731
LEGAL,RUH,IC2,private,F,True,1,7176.486024086649,1.7941215060216622,3588.2430120433246
HEALTH,NOR,IC6,private,F,True,1,7171.5554196776375,0.44880397588359144,3585.7777098388187
DATA,RUH,IC4,private,M,True,2,7170.898995522455,0.18979488166538871,3585.4494977612276
EDU,RUH,M3,semigov,M,True,1,7120.324862254678,0.2445744345592186,3560.162431127339
FIN,JAZ,IC5,public,F,True,1,7119.138189911708,0.44586685191869385,3559.569094955854
OPS,MAK,M1,public,M,False,1,7108.142290000005,0.6339604692355172,3554.0711450000026
